,Unnamed: 0,link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,gold_difference,turret_blue,turret_red,dragon_blue,dragon_red,blue_heralds,red_heralds,team_win
302,3048,/match/tw/62827438,Aatrox,Jax,Ekko,Jarvan IV,Talon,Veigar,Ezreal,Kai'Sa,Karma,Lulu,1.67,0.5,7.0,1.5,7.0,0.0,6.0,1.0,1.33,4.0,9378.0,0.0,1.0,0.0,1.0,2,0,blue
459,589,/match/ph/11623262,Malphite,Singed,Jarvan IV,Kha'Zix,Viktor,Veigar,Caitlyn,Jinx,Lux,Pantheon,1.0,3.0,2.33,1.5,1.5,3.0,2.0,3.0,1.0,5.0,-425.0,0.0,0.0,1.0,0.0,0,1,blue
9219,2042,/match/tr/1404085184,Rammus,Volibear,Hecarim,Lee Sin,Vex,Zed,Draven,Samira,Yuumi,Senna,1.0,1.0,4.0,3.0,1.67,1.33,2.0,4.0,6.0,0.33,-61.0,0.0,0.0,1.0,0.0,0,0,blue
8929,1831,/match/th/4809143,Yasuo,Aatrox,Jarvan IV,Diana,Sion,Akshan,Ezreal,Xayah,Blitzcrank,Janna,0.0,3.0,2.67,1.0,0.6,3.5,4.0,1.5,3.5,7.0,-1120.0,0.0,0.0,0.0,1.0,1,0,red
1266,1419,/match/ru/439471654,K'Sante,Urgot,Sylas,Vi,Malzahar,Yasuo,Ezreal,Jinx,Seraphine,Xerath,0.4,6.0,8.0,1.67,2.0,0.67,5.5,0.4,10.0,0.33,4454.0,0.0,1.0,0.0,1.0,1,0,blue
4540,264,/match/oce/567616858,Riven,K'Sante,Warwick,Lillia,Sylas,Kai'Sa,Ezreal,Lucian,Milio,Sona,0.33,3.0,1.0,3.0,4.0,0.67,4.0,3.0,4.0,1.5,-694.0,0.0,0.0,0.0,1.0,1,1,blue
4198,6175,/match/las/1292086542,Riven,Jayce,Nocturne,Vi,Katarina,Brand,Miss Fortune,Ezreal,Blitzcrank,Maokai,4.0,0.5,7.0,0.33,3.0,0.25,10.0,0.0,9.0,0.25,10519.0,0.0,2.0,0.0,2.0,2,0,blue
4028,583,/match/ph/11795618,Renekton,Yone,Sylas,Jarvan IV,Fizz,Akali,Kai'Sa,Jinx,Thresh,Morgana,5.0,0.33,5.0,0.6,1.0,2.0,2.0,2.0,4.0,1.0,5779.0,0.0,2.0,1.0,1.0,0,2,red
3866,9006,/match/vn/83026809,Qiyana,Sylas,Caitlyn,Katarina,Diana,Fiora,Yuumi,Xayah,Sejuani,Rakan,3.5,0.4,0.33,7.0,3.0,4.0,1.0,8.0,4.0,0.25,201.0,1.0,1.0,1.0,0.0,2,0,blue
1782,4211,/match/jp/395068387,Yone,Kennen,Rumble,Kindred,Morgana,Ekko,Jinx,Zeri,LeBlanc,Rakan,0.67,5.0,1.5,3.0,4.0,1.4,6.0,1.67,2.67,0.67,1037.0,0.0,0.0,0.0,1.0,1,1,blue
8358,4680,/match/kr/6476190384,Yorick,Riven,Lee Sin,Kha'Zix,Lissandra,Ahri,Jinx,Ezreal,Lulu,Karma,0.0,7.0,1.25,8.0,1.0,1.0,0.5,3.0,0.6,4.0,-9502.0,2.0,0.0,1.0,1.0,0,1,red
2421,5207,/match/lan/1382618442,Fiora,Malphite,Hecarim,Viego,Kassadin,Sylas,Ezreal,Draven,Xerath,Thresh,1.67,1.0,3.0,6.0,3.0,0.33,0.5,4.0,0.0,6.0,-5459.0,1.0,0.0,2.0,0.0,0,2,red
9747,7828,/match/vn/82231534,Fiora,Sion,Kindred,Gragas,Rumble,Zed,Kai'Sa,Jinx,Soraka,Maokai,1.33,0.8,1.0,3.0,4.0,0.33,0.0,2.0,0.0,2.0,312.0,0.0,0.0,0.0,1.0,1,1,red
4641,9472,/match/vn/83724115,Fiora,Ornn,Zac,Gragas,Kog'Maw,Zeri,Lucian,Kai'Sa,Nami,Pyke,0.5,5.0,0.5,8.0,0.5,7.0,1.5,0.8,3.5,4.0,-919.0,0.0,0.0,1.0,0.0,1,0,red
72,4012,/match/euw/6384444624,Riven,Vayne,Graves,Gragas,Cassiopeia,Veigar,Ezreal,Ashe,Bard,Blitzcrank,1.33,1.5,3.0,6.0,0.67,1.5,1.5,0.75,3.0,3.0,334.0,0.0,0.0,0.0,1.0,2,0,blue
65,1836,/match/th/4934949,Jayce,Nautilus,Lee Sin,Ekko,Sylas,Aurelion Sol,Jhin,Irelia,Rakan,Xayah,2.5,0.6,2.33,9.0,1.33,6.0,0.75,3.33,0.75,2.0,-4057.0,0.0,0.0,1.0,0.0,1,1,red
7719,3776,/match/euw/6384706043,Singed,Pantheon,Rengar,Gragas,Cassiopeia,Ryze,Jinx,Aphelios,Thresh,Sona,1.0,1.0,8.0,6.0,0.75,2.0,1.5,0.75,3.67,1.4,424.0,0.0,0.0,0.0,2.0,0,1,blue
455,179,/match/oce/567692133,Fiora,Shen,Taliyah,Jarvan IV,Vladimir,Orianna,Twitch,Zeri,Lulu,Janna,0.0,6.0,1.0,12.0,0.0,3.0,2.25,2.0,1.4,1.2,-6176.0,2.0,0.0,2.0,0.0,0,1,red
4674,6506,/match/na/4644908454,Nasus,Malphite,Vi,Shaco,Yasuo,Anivia,Varus,Jinx,Thresh,Vel'Koz,1.0,2.0,5.0,1.0,1.33,1.0,2.0,1.0,4.0,2.0,1560.0,0.0,0.0,1.0,1.0,2,0,blue
3577,2948,/match/tw/63330235,Sion,K'Sante,Rek'Sai,Lee Sin,Ekko,Ahri,Xayah,Kai'Sa,Milio,Nautilus,1.0,1.0,10.0,1.0,2.0,0.0,7.0,0.5,8.0,0.5,4497.0,0.0,1.0,1.0,1.0,0,2,blue
6840,755,/match/ph/11493250,Jayce,Ornn,Talon,Lee Sin,Zed,Orianna,Kai'Sa,Xayah,Alistar,Rakan,0.0,2.0,1.0,8.0,0.5,2.0,0.5,6.0,0.0,8.0,-4596.0,1.0,0.0,2.0,0.0,1,1,red
1309,135,/match/oce/567968717,Tryndamere,Singed,Nidalee,Brand,Akshan,Sylas,Kai'Sa,Vayne,Alistar,Lux,1.0,2.0,5.0,2.0,7.0,2.0,3.0,0.83,5.0,1.0,8010.0,0.0,2.0,0.0,2.0,2,0,blue
7794,9849,/match/kr/6478509753,Nasus,K'Sante,Wukong,Lee Sin,Azir,Fizz,Zeri,Aphelios,Nautilus,Janna,1.0,4.0,2.5,5.0,2.5,0.4,5.0,1.0,6.0,5.0,-600.0,1.0,0.0,0.0,1.0,0,2,red
7803,1775,/match/th/5016764,Fiora,Cho'Gath,Master Yi,Wukong,Kassadin,Malzahar,Jinx,Xayah,Annie,Rakan,0.67,2.5,2.0,2.0,4.0,0.5,1.0,1.0,1.0,1.0,3647.0,0.0,1.0,0.0,2.0,2,0,blue
7668,5020,/match/kr/6475975225,Maokai,Nasus,Fiddlesticks,Nidalee,Pantheon,Twisted Fate,Ezreal,Zeri,Zyra,Yuumi,1.33,1.0,7.0,3.0,4.0,3.0,2.5,1.67,1.67,5.0,-1067.0,0.0,0.0,0.0,1.0,0,1,red
9323,9541,/match/vn/83586163,Kayle,Aatrox,Ekko,Kayn,Zed,Fizz,Kai'Sa,Jhin,Nautilus,Nami,0.75,4.0,6.0,1.0,1.33,0.75,1.33,3.0,1.0,2.0,-1736.0,0.0,0.0,1.0,1.0,0,1,blue
3642,5867,/match/las/1292758812,K'Sante,Renekton,Viego,Amumu,Akshan,Sylas,Lucian,Ziggs,Alistar,Veigar,2.0,1.0,6.0,0.5,1.0,1.0,5.0,1.0,7.0,0.25,6602.0,0.0,1.0,0.0,2.0,2,0,red
3206,1462,/match/ru/439072419,Fiora,Yone,Diana,Evelynn,Shen,Malphite,Ashe,Jhin,Soraka,Brand,0.67,4.0,1.0,4.0,2.5,1.4,2.0,4.0,2.33,2.25,-4146.0,0.0,0.0,0.0,1.0,0,1,red
9144,9809,/match/euw/6386831422,Gangplank,Riven,Jarvan IV,Gragas,Qiyana,LeBlanc,Aphelios,Jinx,Brand,Thresh,0.67,4.0,5.0,6.0,0.75,1.67,1.67,5.0,3.0,1.14,86.0,0.0,0.0,1.0,0.0,1,1,red
365,5625,/match/lan/1381555669,Sylas,Malphite,Hecarim,Evelynn,Irelia,Lux,Vayne,Twitch,Lulu,Milio,2.0,0.67,2.5,1.5,6.0,1.0,2.0,1.0,2.0,7.0,3890.0,0.0,0.0,1.0,1.0,2,0,blue
5649,638,/match/ph/11680865,Darius,Aatrox,Kha'Zix,Lee Sin,Akshan,Ahri,Xayah,Jinx,Rakan,Karma,0.0,2.0,4.0,5.0,1.0,2.0,1.0,2.33,2.5,2.5,-2817.0,1.0,0.0,0.0,1.0,1,1,red
7604,8526,/match/eune/3359414841,Rumble,Yasuo,Ekko,Nocturne,Viktor,Aurelion Sol,Jhin,Jinx,Milio,Sona,6.0,0.0,2.0,0.67,3.0,2.0,4.0,0.67,3.0,2.0,4680.0,0.0,1.0,0.0,1.0,1,1,blue
6227,7527,/match/vn/82646479,Illaoi,Pantheon,Lee Sin,Diana,Ahri,Yasuo,Aphelios,Ezreal,Lulu,Soraka,0.2,6.0,6.0,1.67,2.0,2.0,1.67,2.0,1.67,2.0,-1523.0,0.0,0.0,1.0,0.0,1,1,red
344,4167,/match/jp/395194297,Jax,K'Sante,Elise,Maokai,Pantheon,Ahri,Jhin,Sivir,Sona,Seraphine,3.0,1.0,1.67,7.0,3.0,1.0,1.5,6.0,0.67,7.0,125.0,0.0,1.0,0.0,1.0,0,2,red
1628,3879,/match/euw/6384584273,Ornn,Shyvana,Kindred,Rengar,Ahri,Orianna,Brand,Ezreal,Vel'Koz,Lulu,0.0,1.0,0.67,5.0,1.0,2.0,1.0,1.0,1.0,1.0,-3524.0,0.0,0.0,1.0,0.0,1,1,red
9899,5620,/match/lan/1382247291,Viego,Irelia,Master Yi,Bel'Veth,Malzahar,Zoe,Draven,Jhin,Lulu,Nami,0.4,1.67,5.0,3.0,3.0,0.0,3.0,4.0,7.0,0.75,1811.0,0.0,0.0,1.0,1.0,1,1,blue
5646,6143,/match/las/1290347456,Jayce,Akali,Amumu,Rengar,Xayah,Zed,Karthus,Lucian,Yuumi,Thresh,0.0,3.0,0.67,1.5,0.25,3.0,6.0,1.0,3.5,2.0,-6013.0,1.0,0.0,1.0,0.0,1,0,red
5784,5060,/match/kr/6476046365,Gangplank,Riven,Elise,Lee Sin,Lucian,Vex,Nami,Jhin,Tryndamere,Leona,3.0,2.0,2.0,3.0,2.0,4.0,1.5,4.0,1.0,1.5,-1584.0,0.0,0.0,1.0,0.0,1,1,red
216,2738,/match/tw/64288175,Renekton,Qiyana,Nidalee,Ekko,Maokai,Lissandra,Twitch,Lucian,Milio,Karma,7.0,0.5,7.0,1.5,0.33,2.0,1.5,1.0,4.0,1.0,2791.0,0.0,1.0,0.0,1.0,2,0,blue
5303,8811,/match/eune/3359040327,Nasus,Sejuani,Zac,Lillia,Vladimir,Sylas,Jinx,Twitch,Thresh,Lulu,1.0,2.0,12.0,1.0,9.0,0.2,1.4,1.0,13.0,1.67,4234.0,0.0,0.0,0.0,1.0,0,1,blue
58,7013,/match/na/4638543834,Annie,Garen,Bel'Veth,Kindred,Sett,Pantheon,Jinx,Seraphine,Thresh,Karma,0.0,2.0,0.33,10.0,0.0,6.0,2.33,1.5,1.17,3.0,-7691.0,2.0,0.0,2.0,0.0,0,2,red
3568,7583,/match/vn/82079020,Vayne,Darius,Lee Sin,Nidalee,Annie,Ahri,Zeri,Jinx,Fiddlesticks,Lulu,4.0,0.5,1.33,7.0,3.0,2.0,1.0,6.0,0.33,5.0,-2506.0,1.0,0.0,1.0,0.0,0,2,blue
7163,7505,/match/vn/82533987,Akali,Jax,Graves,Kha'Zix,Jayce,Twisted Fate,Zeri,Varus,Lux,Xerath,2.0,1.0,7.0,3.0,2.5,7.0,0.67,1.0,0.67,5.0,-2883.0,0.0,0.0,0.0,2.0,1,1,red
6667,1218,/match/ru/440043670,Illaoi,Akshan,Taliyah,Graves,Qiyana,Ahri,Draven,Caitlyn,Annie,Zyra,0.5,2.0,3.0,3.33,1.0,2.0,4.0,3.0,1.25,2.0,-3859.0,1.0,0.0,1.0,0.0,1,1,red
7406,6287,/match/las/1292308050,Pantheon,K'Sante,Bel'Veth,Lee Sin,Ahri,Veigar,Aphelios,Renekton,Alistar,Rakan,2.0,1.5,0.75,5.0,1.0,3.0,0.5,4.0,0.5,4.0,-8064.0,1.0,0.0,1.0,0.0,1,1,blue
4105,8279,/match/br/2722610427,K'Sante,Jayce,Kha'Zix,Talon,Heimerdinger,Azir,Samira,Miss Fortune,Pyke,Rell,2.0,0.0,2.0,4.5,0.0,4.0,1.0,1.0,5.0,3.0,-2304.0,1.0,0.0,1.0,1.0,1,1,blue
7350,2109,/match/tr/1404116417,Lee Sin,Jayce,Zilean,Olaf,LeBlanc,Gragas,Kai'Sa,Xayah,Nami,Karma,5.0,4.0,2.0,1.0,2.33,0.75,4.0,0.0,4.0,4.0,251.0,0.0,0.0,0.0,1.0,0,2,blue
3525,5343,/match/lan/1381075748,Yone,Azir,Kha'Zix,Viego,Ekko,Heimerdinger,Aphelios,Caitlyn,Sona,Leona,1.0,1.0,8.0,1.0,5.0,3.0,1.5,1.0,2.5,1.67,2221.0,0.0,0.0,0.0,1.0,0,2,blue
647,8250,/match/br/2722798416,Olaf,Jayce,Taliyah,Rek'Sai,Veigar,Volibear,Ezreal,Lux,Senna,Sona,4.0,0.5,0.8,7.0,1.33,2.0,0.75,8.0,1.25,4.5,-4021.0,1.0,0.0,1.0,0.0,2,0,red
1029,3660,/match/euw/6384950474,Jayce,Kennen,Ivern,Poppy,Qiyana,Ahri,Jinx,Zeri,Thresh,Lulu,0.25,5.0,1.67,11.0,1.0,4.0,2.0,2.0,3.0,1.0,-5544.0,1.0,0.0,0.0,0.0,0,1,red
1215,1525,/match/sg/6867769,Rengar,Yasuo,Kha'Zix,Jarvan IV,Sion,Garen,Lucian,Samira,Brand,Twitch,0.75,5.0,3.0,10.0,0.5,6.0,3.0,0.71,4.33,1.14,-634.0,0.0,1.0,1.0,1.0,2,0,blue
7431,2929,/match/tw/63494331,K'Sante,Volibear,Evelynn,Gragas,Zeri,Sylas,Orianna,Xayah,Rakan,Thresh,6.0,0.0,2.33,2.0,8.0,0.75,2.0,3.0,8.0,0.75,3193.0,0.0,0.0,1.0,0.0,1,1,blue
7446,6182,/match/las/1292426887,K'Sante,Teemo,Lee Sin,Kayn,Veigar,Ahri,Jinx,Senna,Brand,Cho'Gath,0.0,0.0,1.2,2.33,2.0,5.0,1.5,11.0,0.8,2.33,-4338.0,0.0,0.0,0.0,1.0,0,1,red
7774,2636,/match/tw/65511195,K'Sante,Graves,Vi,Lillia,Taliyah,Talon,Ezreal,Zeri,Yuumi,Lulu,1.0,1.0,0.67,4.0,1.0,10.0,1.5,6.0,1.5,7.0,-6187.0,1.0,0.0,0.0,2.0,1,1,red
9298,646,/match/ph/11326531,Shen,Camille,Udyr,Trundle,Ryze,Aurelion Sol,Kai'Sa,Aphelios,Nami,Yuumi,1.0,1.0,5.0,2.0,0.6,7.0,2.5,1.5,2.67,2.0,2134.0,0.0,0.0,1.0,1.0,1,1,red
8017,3085,/match/tw/62382033,Riven,Sett,Zac,Sejuani,Rumble,Qiyana,Lucian,Ezreal,Thresh,Nami,0.5,6.0,1.0,4.0,2.0,0.33,8.0,1.33,4.5,1.0,2006.0,1.0,1.0,1.0,0.0,2,0,blue
2910,3568,/match/euw/6384996348,Malphite,Garen,Evelynn,Kha'Zix,Akshan,Ryze,Twitch,Kalista,Senna,Soraka,0.5,2.0,12.0,2.0,1.5,1.75,1.17,1.4,1.2,2.0,-1672.0,1.0,0.0,1.0,0.0,0,2,red
2829,3392,/match/euw/6385149051,Mordekaiser,Gwen,Vi,Lee Sin,Cassiopeia,Akshan,Kai'Sa,Vayne,Alistar,Rell,1.0,2.5,2.0,10.0,0.67,4.0,2.5,1.33,2.0,2.33,-8148.0,2.0,0.0,2.0,0.0,0,2,red
1278,1519,/match/sg/6853806,Riven,Garen,Shaco,Sylas,Ryze,Varus,Sivir,Milio,Xerath,Graves,1.0,2.5,3.0,2.0,3.33,1.2,7.0,0.6,4.0,2.0,3669.0,0.0,0.0,0.0,1.0,2,0,blue
4981,2209,/match/tr/1403835666,Camille,Teemo,Kha'Zix,Nunu & Willump,Pantheon,Zoe,Ezreal,Lucian,Syndra,Yuumi,0.75,2.0,1.2,2.5,0.25,7.0,1.33,1.75,0.4,10.0,-2698.0,0.0,0.0,1.0,0.0,0,2,red
885,1740,/match/sg/6381524,Riven,Nasus,Wukong,Gragas,Viktor,Aphelios,Xayah,Cho'Gath,Vex,Nautilus,0.67,2.0,6.0,1.33,0.0,3.0,2.33,0.6,8.0,2.0,901.0,1.0,1.0,0.0,1.0,0,2,blue
5824,4456,/match/kr/6475352016,Vladimir,Poppy,Zac,Kindred,Jayce,Ahri,Aphelios,Jinx,Blitzcrank,Braum,3.0,0.67,4.5,1.2,2.0,1.0,1.33,7.0,3.0,2.67,2029.0,0.0,0.0,1.0,1.0,1,1,blue
1547,6425,/match/las/1292117310,Jax,Poppy,Shaco,Akali,Ahri,Jarvan IV,Jinx,Ezreal,Pyke,Karma,1.0,2.0,9.0,1.0,3.0,0.75,4.0,2.33,3.33,3.0,-366.0,1.0,0.0,0.0,1.0,0,2,red
5221,3341,/match/euw/6385200631,Darius,Twitch,Lillia,Lee Sin,Tristana,Qiyana,Malzahar,Samira,Sona,Rakan,0.67,2.5,14.0,2.67,1.75,2.33,9.0,0.33,2.5,1.67,6367.0,1.0,2.0,1.0,0.0,0,1,blue
7278,1295,/match/ru/439606252,Gwen,Olaf,Wukong,Jarvan IV,Vayne,Azir,Varus,Ashe,Zilean,Braum,2.0,2.0,2.0,1.33,5.0,0.75,1.33,1.0,5.0,3.0,2846.0,0.0,0.0,1.0,0.0,2,0,red
2157,9746,/match/euw/6386912685,Pantheon,Jax,Nidalee,Evelynn,Anivia,Jayce,Jinx,Aphelios,Thresh,Karma,1.67,1.0,0.4,8.0,1.0,3.0,0.75,3.0,3.0,3.75,-3656.0,1.0,0.0,1.0,0.0,1,0,red
9608,9917,/match/kr/6478368847,Shen,Gwen,Graves,Trundle,Syndra,Ahri,Tristana,Zeri,Poppy,Yuumi,3.0,0.33,10.0,4.0,1.0,2.0,5.5,0.5,1.5,1.0,5090.0,1.0,0.0,1.0,0.0,2,0,red
4175,9714,/match/eune/3363755337,Gragas,Gnar,Viego,Nunu & Willump,Ahri,Aurelion Sol,Xayah,Varus,Senna,Soraka,2.0,0.0,2.0,2.0,4.0,0.0,0.0,6.0,0.33,6.0,-3214.0,0.0,0.0,1.0,0.0,1,1,red
6749,3084,/match/tw/62378861,Zac,Nilah,Camille,Zoe,Lucian,Janna,Galio,Ornn,Pyke,Wukong,5.0,3.0,1.0,3.0,4.0,0.86,2.67,5.0,12.0,1.2,-2533.0,2.0,0.0,0.0,1.0,1,1,blue
727,8920,/match/eune/3358913290,Rumble,Sion,Shaco,Lillia,Jinx,Fizz,Thresh,Kai'Sa,Ahri,Kog'Maw,0.5,2.0,8.0,6.0,2.0,2.5,2.0,0.67,2.0,1.0,-4629.0,1.0,0.0,0.0,1.0,0,2,blue
3808,3521,/match/euw/6385036096,Jayce,Urgot,Nidalee,Ivern,Irelia,Karthus,Xayah,Ashe,Nami,Pyke,0.67,5.0,2.0,6.5,1.25,2.75,1.6,1.33,3.0,3.67,858.0,0.0,0.0,0.0,1.0,1,1,blue
6045,942,/match/ph/11306305,Camille,Garen,Jarvan IV,Nidalee,Rumble,Renekton,Ezreal,Jinx,Blitzcrank,Janna,2.5,0.75,5.5,1.2,9.0,1.33,6.0,0.67,5.5,1.0,6655.0,0.0,1.0,0.0,2.0,2,0,blue
4248,1022,/match/ph/11139337,Sion,Nasus,Hecarim,Talon,Zed,Akali,Ezreal,Jinx,Sona,Leona,0.0,2.0,8.0,2.5,2.25,1.33,3.0,1.5,7.0,1.33,4971.0,0.0,2.0,0.0,1.0,2,0,blue
7896,7217,/match/vn/82833852,Shen,Irelia,Nocturne,Wukong,Sylas,Viktor,Jinx,Kai'Sa,Karma,Pyke,5.0,0.5,2.25,1.67,1.33,1.67,8.0,0.8,4.0,2.0,508.0,0.0,0.0,0.0,2.0,1,1,red
8029,2119,/match/tr/1403991607,Mordekaiser,Gwen,Shaco,Rek'Sai,Irelia,Vladimir,Caitlyn,Sivir,Thresh,Yuumi,0.5,1.5,8.0,2.5,1.5,0.6,2.5,2.0,2.5,4.0,745.0,0.0,0.0,0.0,0.0,0,2,red
4079,939,/match/ph/10914307,Kennen,Rengar,Kha'Zix,Lee Sin,Riven,Katarina,Ezreal,Twitch,Alistar,Leona,0.2,7.0,2.5,1.5,3.0,0.5,1.75,1.67,3.0,2.0,-1196.0,1.0,1.0,0.0,1.0,1,1,red
7920,8835,/match/eune/3356627784,Illaoi,Darius,Jarvan IV,Alistar,Aurelion Sol,Fizz,Kog'Maw,Jinx,Blitzcrank,Lillia,1.0,0.25,7.0,1.0,7.0,1.67,7.0,0.67,2.67,0.8,10906.0,0.0,3.0,1.0,0.0,2,0,blue
7866,7949,/match/vn/82127201,Sion,Aatrox,Hecarim,Jarvan IV,Ekko,Aurelion Sol,Kai'Sa,Jinx,Nautilus,Swain,0.8,2.0,1.25,10.0,0.67,1.5,3.0,2.5,2.0,2.25,519.0,0.0,0.0,1.0,1.0,1,1,red
4434,1529,/match/sg/6807748,Ahri,Garen,Lillia,Diana,Sion,LeBlanc,Kai'Sa,Ezreal,Nautilus,Janna,6.0,0.14,11.0,0.5,1.67,0.75,13.0,0.33,11.0,0.25,13305.0,0.0,3.0,1.0,0.0,1,0,blue
7802,170,/match/oce/567723372,Aphelios,Jayce,Jax,Kha'Zix,Ornn,Shyvana,Lux,Jinx,Bard,Alistar,8.0,0.67,5.0,0.75,0.33,3.0,1.67,7.0,3.67,1.0,-897.0,2.0,1.0,1.0,0.0,2,0,blue
4862,8097,/match/vn/81857319,Yasuo,Cho'Gath,Viego,Talon,Lissandra,Ahri,Xayah,Jinx,Sona,Milio,0.4,3.5,1.0,4.0,1.0,8.0,2.0,1.4,3.0,6.0,-6192.0,1.0,0.0,0.0,1.0,1,1,red
2857,9180,/match/euw/6385540315,Sion,Shen,Wukong,Bel'Veth,Katarina,Pantheon,Jinx,Kai'Sa,Janna,Sona,2.0,2.0,1.33,2.0,2.67,1.25,1.33,2.5,2.0,2.0,2133.0,0.0,1.0,2.0,0.0,2,0,blue
3132,1296,/match/ru/439574980,Vladimir,Urgot,Nunu & Willump,Lee Sin,Corki,Lux,Sivir,Draven,Morgana,Zyra,0.0,1.0,1.5,2.0,0.25,7.0,0.5,4.0,0.5,6.0,-11785.0,3.0,0.0,2.0,0.0,0,1,red
2611,9640,/match/eune/3363877365,Mordekaiser,Kennen,Shaco,Kha'Zix,Vladimir,Quinn,Ezreal,Yasuo,Janna,Senna,0.0,3.0,8.0,3.0,6.0,0.5,3.0,1.0,3.0,0.33,537.0,0.0,0.0,0.0,1.0,1,1,blue
1463,5063,/match/kr/6476037276,Kennen,Jayce,Vi,Gragas,Tryndamere,Qiyana,Jinx,Varus,Thresh,Tahm Kench,1.0,0.75,3.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,-1769.0,0.0,0.0,0.0,1.0,1,1,red
6651,6883,/match/na/4644105975,Aatrox,Riven,Kha'Zix,Jarvan IV,Ahri,Veigar,Kog'Maw,Jinx,Seraphine,Thresh,3.0,0.5,0.5,12.0,1.0,3.0,0.6,4.0,0.4,11.0,-28.0,0.0,1.0,1.0,1.0,2,0,blue
378,960,/match/ph/10847821,Yasuo,Ornn,Diana,Lee Sin,Lissandra,Pantheon,Caitlyn,Jhin,Nami,Renata Glasc,1.75,1.25,1.0,1.33,2.5,4.5,0.0,7.0,0.0,7.0,-437.0,0.0,0.0,1.0,0.0,1,1,red
4985,2777,/match/tw/64301754,Graves,Soraka,Rell,Renekton,Samira,Vayne,Dr. Mundo,Cassiopeia,Kayle,Sejuani,1.0,7.0,2.5,0.33,6.0,1.0,0.0,6.0,1.0,4.0,-860.0,1.0,0.0,0.0,1.0,0,2,red
59,7211,/match/vn/82837135,Darius,Kennen,Gragas,Lee Sin,Cho'Gath,Corki,Xayah,Ezreal,Rakan,Rammus,4.0,1.0,9.0,0.57,1.0,1.0,7.0,0.25,8.0,3.0,6618.0,0.0,0.0,1.0,0.0,2,0,blue
4527,2002,/match/tr/1404229283,Kennen,Riven,Xin Zhao,Wukong,Irelia,Malzahar,Ezreal,Lucian,Yuumi,Nami,1.0,1.0,2.33,4.0,2.5,0.4,13.0,0.2,14.0,0.0,11713.0,0.0,3.0,0.0,2.0,2,0,blue
1826,5040,/match/kr/6467463362,K'Sante,Camille,Nidalee,Bel'Veth,Akshan,Talon,Jinx,Aphelios,Thresh,Lux,1.0,0.67,7.0,3.0,2.0,3.0,3.0,1.0,1.8,2.0,-3162.0,1.0,0.0,0.0,1.0,1,1,red
3313,1894,/match/tr/1404314477,Fiora,Jayce,Rammus,Zeri,Syndra,LeBlanc,Varus,Master Yi,Thresh,Yuumi,1.0,1.0,7.0,0.0,1.0,3.0,0.5,3.0,1.0,3.0,-1988.0,1.0,0.0,2.0,0.0,0,2,blue
137,64,/match/oce/568062597,Malphite,Kled,Rengar,Kha'Zix,Yasuo,Sylas,Varus,Jinx,Sona,Rakan,1.0,1.0,0.33,9.0,0.4,3.5,0.33,4.0,2.0,5.0,-3018.0,0.0,0.0,1.0,1.0,0,2,red
4599,1506,/match/sg/6862614,Sett,Renekton,Rengar,Poppy,Lissandra,Azir,Kai'Sa,Ezreal,Vel'Koz,Zilean,1.25,2.0,1.33,2.33,5.0,1.0,5.0,0.0,5.0,0.33,3855.0,0.0,1.0,0.0,2.0,1,1,blue
9445,685,/match/ph/11722596,Darius,Wukong,Nunu & Willump,Gragas,Irelia,Azir,Kog'Maw,Jinx,Shaco,Soraka,1.0,1.0,4.0,3.0,1.33,4.0,5.0,0.8,3.5,1.2,228.0,0.0,0.0,1.0,1.0,0,1,red
9754,5215,/match/lan/1383616672,Orianna,Aurelion Sol,Warwick,Kayn,Yone,Mordekaiser,Twitch,Jinx,Tahm Kench,Nautilus,4.0,0.5,4.5,0.6,2.0,1.0,11.0,0.2,12.0,0.67,9995.0,0.0,0.0,0.0,1.0,1,0,blue
7370,1739,/match/sg/6388593,Cho'Gath,Nami,Sejuani,Lillia,Zoe,Ahri,Ezreal,Garen,Karma,Lucian,1.0,2.0,2.0,6.0,1.33,1.33,2.25,1.5,8.0,1.0,-64.0,0.0,0.0,1.0,0.0,1,1,red
1135,3891,/match/euw/6382064970,Maokai,Kled,Sejuani,Rammus,Qiyana,Kassadin,Jinx,Twitch,Sona,Lulu,0.5,5.0,1.25,3.0,10.0,0.25,1.0,5.5,2.0,3.0,-8372.0,3.0,0.0,0.0,2.0,0,2,red
4244,6265,/match/las/1291869650,Tryndamere,Cho'Gath,Bel'Veth,Rengar,Taliyah,Galio,Ezreal,Seraphine,Senna,Pyke,4.0,0.0,1.33,3.0,0.5,1.5,4.0,9.0,0.83,9.0,-51.0,0.0,1.0,1.0,0.0,1,1,red
7529,8043,/match/vn/78958526,Volibear,Sejuani,Diana,Kha'Zix,Viktor,Cassiopeia,Xayah,Vayne,Rakan,Soraka,1.0,1.0,0.5,6.0,0.0,4.0,0.0,5.0,0.0,6.0,-9193.0,1.0,0.0,2.0,0.0,0,1,red
