link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,gold_difference_at_20_minutes,turret_difference_at_20_minutes,dragon_difference_at_20_minutes,KDA_blue,KDA_red,Blue_Heralds_killed,Red_Heralds_killed,Team_Win,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red
/match/euw/6381106637,Jax,Garen,Diana,Rengar,Akshan,Syndra,Jinx,Ezreal,Milio,Zyra,1233.0,2.0,-2.0,30 / 48 / 46,48 / 31 / 81,2,0,red,3.0,0.5,3.2,2.0,2.75,4.0,0.7,3.8,2.25,6.67
/match/euw/6381109507,Malphite,Akshan,Ivern,Karthus,Pantheon,Katarina,Kog'Maw,Jhin,Sona,Nautilus,-3613.0,-3.0,-2.0,19 / 29 / 29,29 / 19 / 35,1,1,red,1.0,2.5,3.0,2.0,2.33,2.0,1.5,1.0,0.5,1.0
/match/euw/6381100740,Pantheon,K'Sante,Jarvan IV,Kindred,Vladimir,Aurelion Sol,Aphelios,Miss Fortune,Janna,Thresh,-4092.0,-4.0,-2.0,22 / 42 / 48,42 / 22 / 75,2,0,red,3.0,2.5,2.0,1.83,6.0,7.0,1.38,4.5,1.43,4.75
/match/euw/6381097217,Fiora,Riven,Fiddlesticks,Viego,Syndra,Aurelion Sol,Ezreal,Zeri,Senna,Renata Glasc,-7045.0,-2.0,-2.0,20 / 40 / 26,40 / 22 / 42,0,2,red,0.57,1.8,1.2,11.0,4.0,0.67,0.67,3.5,1.75,8.0
/match/euw/6381091341,Darius,Kled,Nunu & Willump,Sejuani,Akali,Sylas,Ezreal,Karthus,Janna,Senna,3522.0,0.0,1.0,31 / 12 / 57,12 / 32 / 25,1,1,blue,4.0,0.6,4.0,3.0,2.5,2.0,2.33,1.75,9.0,1.75
/match/euw/6381098976,Ornn,Sion,Vi,Kha'Zix,LeBlanc,Orianna,Xayah,Zeri,Zilean,Karma,1340.0,-3.0,-1.0,51 / 33 / 79,33 / 51 / 35,1,1,blue,4.0,0.75,4.0,1.33,9.0,1.5,1.14,2.0,2.0,1.4
/match/euw/6381089238,Warwick,Irelia,Gragas,Elise,Zed,Viego,Ezreal,Lucian,Annie,Milio,-8678.0,-2.0,-3.0,18 / 40 / 18,40 / 21 / 47,1,1,red,0.43,1.67,1.25,4.5,0.6,9.0,1.0,2.8,1.0,3.6
/match/euw/6381092074,Sion,Akshan,Kindred,Bel'Veth,Twisted Fate,Cassiopeia,Jinx,Aphelios,Thresh,Nautilus,658.0,-2.0,-2.0,29 / 30 / 67,30 / 29 / 42,0,2,red,6.0,1.33,4.5,1.0,7.0,5.0,5.0,4.0,1.4,1.0
/match/euw/6381090027,Garen,Lee Sin,Qiyana,Malphite,Rumble,Jayce,Ezreal,Veigar,Karma,Senna,8464.0,3.0,2.0,50 / 29 / 52,29 / 50 / 36,1,0,blue,1.0,1.0,3.67,2.0,3.5,1.0,3.0,1.0,15.0,0.5
/match/euw/6381098701,Garen,Camille,Evelynn,Hecarim,Xerath,Syndra,Aphelios,Xayah,Thresh,Karma,-15.0,-3.0,1.0,44 / 29 / 83,29 / 44 / 52,1,1,blue,0.83,5.0,5.33,3.0,12.0,0.4,4.0,1.75,17.0,0.67
/match/euw/6381089917,Illaoi,Warwick,Talon,Evelynn,Ahri,Akshan,Jhin,Jinx,Zyra,Janna,4143.0,2.0,-3.0,33 / 36 / 31,36 / 33 / 44,2,0,red,1.67,0.5,4.67,4.33,1.0,2.0,1.75,1.67,2.25,2.0
/match/euw/6381092785,Shen,Kai'Sa,Gragas,Lulu,Jinx,Hecarim,Renata Glasc,Tristana,Katarina,Mordekaiser,-12279.0,-5.0,0.0,25 / 42 / 41,42 / 26 / 38,0,1,red,0.17,6.0,1.0,3.5,2.0,2.5,2.0,3.0,1.4,3.67
/match/euw/6381084280,Talon,Garen,Quinn,Kayn,Malphite,Sylas,Zeri,Draven,Yuumi,Thresh,6538.0,3.0,0.0,41 / 22 / 79,22 / 41 / 28,2,0,blue,18.0,1.0,3.67,0.2,11.0,0.33,1.14,1.0,8.5,1.6
/match/euw/6381076225,Cho'Gath,Ornn,Kha'Zix,Hecarim,Tristana,Syndra,Jinx,Ezreal,Milio,Karma,-2967.0,-2.0,-1.0,13 / 22 / 23,22 / 13 / 26,0,2,red,1.5,3.0,3.0,0.67,0.67,3.5,7.0,1.0,7.0,1.33
/match/euw/6381077232,Dr. Mundo,Vayne,Gragas,Jarvan IV,Yasuo,Varus,Jinx,Sivir,Tahm Kench,Thresh,-2718.0,0.0,1.0,12 / 25 / 15,25 / 12 / 63,1,0,red,0.0,2.0,8.0,1.25,2.0,0.75,2.0,2.5,5.0,5.0
/match/euw/6381085467,Urgot,Karma,Shaco,Hecarim,Sylas,Ahri,Ashe,Jhin,Pyke,Thresh,-3202.0,-3.0,0.0,13 / 28 / 18,28 / 13 / 40,1,1,red,0.0,8.0,3.0,3.5,4.0,2.5,2.0,2.5,2.67,2.0
/match/euw/6381074984,Teemo,Garen,Kha'Zix,Wukong,Heimerdinger,Diana,Aphelios,Jinx,Blitzcrank,Nautilus,654.0,-3.0,0.0,44 / 31 / 74,31 / 44 / 33,1,1,blue,4.0,0.4,6.0,0.75,4.0,0.5,1.0,6.5,1.5,3.0
/match/euw/6381079783,Darius,Vayne,Karthus,Sejuani,Qiyana,Rumble,Zeri,Ezreal,Janna,Bard,-4035.0,-2.0,2.0,36 / 47 / 49,47 / 36 / 67,1,1,red,1.25,0.43,2.0,3.0,1.75,6.0,1.5,5.0,1.6,4.0
/match/euw/6381081611,Yasuo,Gwen,Maokai,Ekko,Sylas,Akshan,Ashe,Jhin,Senna,Pyke,-6085.0,-3.0,1.0,22 / 37 / 38,37 / 22 / 53,1,1,red,2.5,1.0,2.0,10.0,1.2,3.0,1.6,3.33,1.75,2.75
/match/euw/6381078608,Shen,Riven,Kindred,Kha'Zix,Akali,Lissandra,Kog'Maw,Karthus,Lulu,Senna,2808.0,-2.0,2.0,51 / 20 / 71,20 / 51 / 23,1,1,blue,1.5,5.0,17.0,0.33,3.0,0.6,7.0,0.3,17.0,0.57
/match/euw/6381074619,Teemo,Shen,Rengar,Hecarim,Orianna,Ahri,Aphelios,Varus,Leona,Janna,101.0,1.0,-2.0,19 / 40 / 31,40 / 19 / 81,1,0,red,0.25,12.0,2.2,4.0,2.5,9.0,1.0,13.0,1.0,1.57
/match/euw/6381063419,Cassiopeia,Ornn,Fiddlesticks,Rammus,Tristana,Cho'Gath,Sivir,Xayah,Senna,Rakan,-5910.0,-4.0,-2.0,16 / 43 / 30,43 / 16 / 79,0,1,red,0.5,5.0,2.0,7.0,0.57,11.0,2.0,7.5,0.38,5.0
/match/euw/6381069966,Gragas,Zed,Hecarim,Lee Sin,Lux,Ahri,Xayah,Karthus,Sona,Alistar,8203.0,4.0,2.0,39 / 26 / 61,26 / 39 / 30,2,0,blue,0.2,3.0,4.67,1.4,11.0,1.0,2.25,1.0,2.5,2.0
/match/euw/6381063910,Poppy,Akshan,Master Yi,Rek'Sai,Lissandra,Qiyana,Aphelios,Ezreal,Annie,Senna,-4405.0,-2.0,-2.0,31 / 38 / 54,38 / 31 / 61,1,1,red,0.83,2.67,1.6,2.5,3.33,1.75,1.67,4.0,3.0,1.5
/match/euw/6381061759,Yorick,Ornn,Bel'Veth,Xin Zhao,Akshan,Vel'Koz,Ezreal,Caitlyn,Xerath,Lulu,8271.0,6.0,2.0,37 / 27 / 32,27 / 37 / 36,2,0,blue,3.0,1.67,2.5,0.75,1.4,2.67,2.0,5.5,2.67,1.17
/match/euw/6381066497,Vi,Akshan,Fiora,Kindred,Ahri,Katarina,Seraphine,Ziggs,Rakan,Pyke,-3363.0,-1.0,-1.0,25 / 31 / 56,31 / 25 / 45,1,1,red,4.0,8.0,0.25,2.67,3.33,1.25,3.5,0.33,11.0,1.33
/match/euw/6381059817,K'Sante,Olaf,Gragas,Sylas,Yasuo,Viktor,Aphelios,Jinx,Thresh,Sona,-2241.0,1.0,0.0,31 / 37 / 45,37 / 31 / 65,0,1,red,4.0,1.67,8.0,1.2,1.0,2.0,3.0,1.17,6.0,1.0
/match/euw/6381048445,Malphite,Riven,Evelynn,Nunu & Willump,Lulu,Sylas,Aphelios,Ezreal,Senna,Vel'Koz,-5371.0,-3.0,0.0,30 / 40 / 60,40 / 30 / 55,0,2,red,2.25,1.6,2.25,3.33,2.25,2.33,1.0,9.0,5.0,3.33
/match/euw/6381047300,Jax,Gnar,Rek'Sai,Diana,Ahri,Ezreal,Kai'Sa,Vayne,Swain,Milio,-2149.0,0.0,1.0,28 / 31 / 38,31 / 28 / 42,1,1,blue,0.6,3.0,0.44,7.5,8.0,0.8,3.67,0.25,5.5,7.5
/match/euw/6381055093,Kindred,Riven,Ornn,Kayn,Zoe,Annie,Aphelios,Lucian,Rakan,Nami,244.0,0.0,2.0,25 / 37 / 38,37 / 25 / 60,1,1,red,3.0,1.75,2.5,2.0,8.0,0.6,1.25,3.0,1.5,4.5
/match/euw/6381053163,Kayn,Yone,Fiddlesticks,Master Yi,Vex,Galio,Xayah,Vayne,Rakan,Thresh,1940.0,0.0,0.0,45 / 50 / 77,50 / 45 / 76,1,1,red,1.6,1.75,2.5,2.17,2.29,2.83,2.2,2.17,3.4,2.8
/match/euw/6381048185,K'Sante,Riven,Maokai,Rengar,Zed,Akali,Xayah,Zeri,Janna,Yuumi,-1681.0,0.0,-3.0,12 / 24 / 14,24 / 12 / 26,1,1,red,0.25,3.0,2.0,2.5,2.67,1.2,0.0,5.0,4.0,5.0
/match/euw/6381055926,Jayce,Irelia,Rumble,Kha'Zix,Orianna,Singed,Kai'Sa,Karthus,Blitzcrank,Janna,1700.0,1.0,-1.0,34 / 41 / 41,41 / 34 / 65,1,1,red,2.67,0.67,7.0,1.33,3.0,7.0,0.71,2.2,1.67,6.0
/match/euw/6381045413,Camille,Garen,Zac,Evelynn,Zed,Yasuo,Draven,Aphelios,Lux,Thresh,6407.0,1.0,2.0,34 / 14 / 45,14 / 34 / 16,2,0,blue,1.5,1.5,10.0,1.33,10.0,0.14,2.67,0.67,10.0,0.67
/match/euw/6381052942,Vayne,Pantheon,Ekko,Kha'Zix,Vex,LeBlanc,Aphelios,Jinx,Thresh,Nautilus,3997.0,4.0,2.0,44 / 49 / 62,49 / 45 / 94,1,1,red,1.67,2.4,4.0,2.75,1.33,3.67,2.0,1.0,4.67,2.2
/match/euw/6381045293,Kennen,Garen,Rengar,Shaco,Cassiopeia,Ahri,Caitlyn,Jinx,Karma,Pyke,-10087.0,-5.0,0.0,19 / 34 / 15,34 / 19 / 44,0,2,red,0.6,3.0,2.0,7.0,0.29,2.67,3.0,2.33,0.57,8.0
/match/euw/6381048922,Yorick,Gwen,Rengar,Hecarim,Kai'Sa,Swain,Ezreal,Xayah,Blitzcrank,Rakan,2411.0,2.0,0.0,27 / 36 / 45,36 / 27 / 63,1,1,red,1.0,0.33,8.0,1.0,1.5,5.0,2.67,2.0,3.0,2.5
/match/euw/6381056459,Irelia,Akali,Ahri,Graves,Udyr,Sylas,Ezreal,Xayah,Karma,Thresh,-3935.0,1.0,0.0,16 / 33 / 25,33 / 16 / 55,2,0,red,3.0,1.0,2.0,9.0,0.83,11.0,1.2,2.2,1.17,4.25
/match/euw/6381040424,Sion,Mordekaiser,Nidalee,Wukong,Ahri,Annie,Kai'Sa,Senna,Rakan,Zyra,1721.0,0.0,-1.0,16 / 28 / 23,27 / 16 / 34,1,0,red,0.4,2.0,3.0,1.5,6.0,0.0,1.33,2.5,9.0,1.67
/match/euw/6381049562,Qiyana,Riven,Lillia,Lee Sin,Nasus,Orianna,Jinx,Ashe,Lulu,Senna,-3922.0,-4.0,2.0,25 / 29 / 29,29 / 25 / 61,0,2,red,1.5,1.2,11.0,3.0,0.0,2.0,2.25,0.67,2.33,2.33
/match/euw/6381048499,Tahm Kench,Yone,Kha'Zix,Ivern,Twitch,Malphite,Kai'Sa,Tristana,Thresh,Pantheon,3525.0,0.0,-2.0,33 / 41 / 36,41 / 33 / 69,1,0,red,1.0,1.83,2.33,1.2,2.25,0.67,1.0,2.5,4.0,1.4
/match/euw/6381043823,K'Sante,Sett,Evelynn,Nidalee,Kai'Sa,Akshan,Draven,Jinx,Janna,Lulu,-3814.0,-4.0,0.0,22 / 30 / 34,30 / 23 / 53,1,1,red,1.67,1.0,5.0,4.0,2.0,7.0,0.5,4.0,6.0,1.25
/match/euw/6381038172,Fiora,Jax,Shaco,Hecarim,Syndra,Ahri,Vayne,Ezreal,Janna,Pyke,-51.0,2.0,-2.0,30 / 30 / 27,30 / 30 / 31,2,0,blue,4.0,0.17,5.5,4.5,1.6,3.33,0.0,4.67,1.0,2.6
/match/euw/6381040040,Aatrox,Riven,Volibear,Fiddlesticks,Taliyah,Talon,Jinx,Ashe,Milio,Yuumi,-4951.0,-4.0,0.0,23 / 33 / 35,33 / 23 / 47,0,2,red,0.71,12.0,1.2,3.5,0.4,3.5,6.0,0.5,5.0,2.5
/match/euw/6381035022,Kled,Olaf,Lillia,Bel'Veth,Orianna,Sona,Jinx,Karthus,Thresh,Aurelion Sol,2010.0,0.0,0.0,36 / 36 / 53,36 / 36 / 69,1,1,red,13.0,0.4,3.0,11.0,6.0,5.0,1.6,0.82,1.5,2.5
/match/euw/6381032213,Jayce,Gnar,Xin Zhao,Ekko,Katarina,Thresh,Jinx,Ezreal,Nautilus,Karma,-619.0,0.0,0.0,21 / 31 / 22,31 / 21 / 60,0,2,red,0.5,2.33,2.33,14.0,0.67,3.67,2.5,1.33,5.5,1.75
/match/euw/6381041786,Urgot,Olaf,Jarvan IV,Viego,Ahri,Lux,Varus,Ezreal,Leona,Karma,-5184.0,-3.0,0.0,17 / 41 / 28,41 / 17 / 74,1,1,red,6.0,0.67,1.0,4.0,2.33,6.0,0.6,8.0,1.0,8.5
/match/euw/6381033958,Warwick,Olaf,Nidalee,Evelynn,Jayce,K'Sante,Samira,Draven,Nautilus,Alistar,7414.0,4.0,1.0,33 / 16 / 67,16 / 33 / 27,1,1,blue,8.0,0.4,12.0,2.67,2.25,1.67,1.67,2.5,3.0,2.0
/match/euw/6381037869,Poppy,Dr. Mundo,Kha'Zix,Rengar,Cassiopeia,Ahri,Xayah,Draven,Nautilus,Pantheon,6941.0,3.0,-1.0,36 / 17 / 59,17 / 36 / 22,2,0,blue,1.0,1.5,2.0,1.67,8.0,2.33,7.0,0.75,10.0,0.6
/match/euw/6381030927,Garen,Gnar,Jarvan IV,Talon,Azir,Xerath,Ashe,Jinx,Anivia,Alistar,-3584.0,1.0,3.0,18 / 32 / 17,32 / 18 / 55,0,2,red,0.33,3.0,7.0,1.25,3.0,1.0,4.0,1.25,1.67,1.33
/match/euw/6381028818,Sion,Gnar,Ekko,Gragas,Syndra,Ezreal,Lucian,Jinx,Nami,Milio,872.0,1.0,2.0,28 / 47 / 49,47 / 28 / 64,0,2,red,0.17,4.5,1.5,5.5,8.0,0.33,1.83,1.6,10.0,3.5
/match/euw/6381022046,Warwick,Pantheon,Hecarim,Gragas,Ahri,Zed,Miss Fortune,Xayah,Pyke,Braum,4374.0,2.0,1.0,45 / 38 / 63,38 / 45 / 46,2,0,blue,1.0,1.25,11.0,1.4,1.67,0.71,2.0,2.33,2.0,6.0
/match/euw/6381020645,Gnar,Poppy,Jarvan IV,Gragas,Akali,Akshan,Varus,Ashe,Pyke,Thresh,1968.0,0.0,3.0,40 / 23 / 65,23 / 40 / 31,1,1,blue,0.33,2.5,2.67,3.25,4.0,4.5,4.0,1.25,1.57,1.5
/match/euw/6381027529,Akshan,Kled,Karthus,Evelynn,Kassadin,Galio,Ashe,Xayah,Janna,Rakan,-1103.0,1.0,-1.0,20 / 36 / 29,35 / 20 / 50,1,0,red,1.75,0.29,0.4,6.0,1.33,8.0,0.67,5.0,3.0,11.0
/match/euw/6381024618,Shen,Jayce,Graves,Hecarim,Vex,Swain,Varus,Jinx,Milio,Nautilus,2381.0,0.0,2.0,28 / 9 / 54,9 / 28 / 18,1,1,blue,8.0,1.0,13.0,0.29,5.0,0.33,2.5,2.0,11.0,0.6
/match/euw/6381014393,Jax,Jayce,Xin Zhao,Wukong,Miss Fortune,Vel'Koz,Ziggs,Nilah,Corki,Soraka,267.0,-1.0,-3.0,14 / 30 / 19,30 / 14 / 49,1,1,red,2.25,0.86,1.2,10.0,2.0,9.0,3.0,9.0,1.0,6.0
/match/euw/6381009420,Gragas,Ezreal,Kindred,Graves,Yasuo,Bard,Kai'Sa,Aphelios,Nautilus,Braum,4614.0,4.0,3.0,43 / 33 / 66,33 / 43 / 67,2,0,blue,5.33,1.43,3.33,3.17,3.0,6.0,2.25,1.2,2.33,1.67
/match/euw/6381011045,Sion,Pantheon,Nunu & Willump,Warwick,Syndra,Malzahar,Lucian,Caitlyn,Milio,Janna,-5464.0,-2.0,-2.0,18 / 25 / 33,25 / 18 / 43,0,2,red,2.0,0.5,3.33,11.0,1.0,4.0,2.5,3.33,1.0,3.5
/match/euw/6381009041,Gnar,Ornn,Jarvan IV,Master Yi,Ahri,Veigar,Aphelios,Lucian,Renata Glasc,Janna,-151.0,4.0,1.0,32 / 32 / 54,31 / 32 / 59,0,2,blue,1.0,3.5,1.25,14.0,2.33,5.0,1.33,1.5,1.8,3.4
/match/euw/6381009005,Kayle,Kled,Udyr,Hecarim,Sion,Zed,Jinx,Aphelios,Leona,Yuumi,-13758.0,-6.0,-2.0,17 / 39 / 33,39 / 17 / 59,1,1,red,0.4,11.0,1.6,3.67,3.0,2.25,0.8,9.0,1.0,11.0
/match/euw/6381006809,Jax,Kayn,Lee Sin,Evelynn,Kai'Sa,Zed,Draven,Ezreal,Janna,Bard,2329.0,1.0,1.0,28 / 46 / 30,46 / 28 / 55,1,0,red,8.0,0.2,1.2,4.0,2.0,3.33,0.88,1.6,1.75,4.0
/match/euw/6381003944,Garen,Sett,Gragas,Kha'Zix,Sylas,Malphite,Renata Glasc,Karthus,Vayne,Thresh,-616.0,0.0,0.0,33 / 41 / 38,41 / 33 / 75,1,1,red,5.0,0.33,4.0,7.0,3.33,1.0,1.33,2.8,1.14,3.4
/match/euw/6381009482,Kennen,Bel'Veth,Taliyah,Jarvan IV,Yone,Galio,Varus,Lucian,Pantheon,Nami,5867.0,1.0,0.0,59 / 54 / 67,54 / 59 / 125,1,1,red,7.5,1.17,3.0,2.71,3.2,1.1,2.0,2.0,1.75,2.0
/match/euw/6381002771,Annie,Dr. Mundo,Gragas,Ahri,Yasuo,Graves,Jinx,Xayah,Rakan,Nautilus,-2700.0,-1.0,0.0,31 / 26 / 57,26 / 31 / 36,1,1,blue,1.33,1.0,2.0,3.33,1.6,4.5,3.0,2.0,1.67,2.67
/match/euw/6381002480,Malphite,Sylas,Gragas,Hecarim,Qiyana,Ziggs,Ashe,Jinx,Lulu,Senna,-2689.0,-3.0,1.0,27 / 24 / 43,24 / 27 / 43,0,2,red,1.33,1.0,11.0,3.0,1.67,2.0,4.0,0.83,10.0,1.2
/match/euw/6380999102,Viego,Olaf,Diana,Kindred,Ahri,Viktor,Twitch,Varus,Rakan,Nautilus,-4524.0,0.0,-1.0,26 / 46 / 47,46 / 27 / 64,1,1,red,2.8,2.2,3.25,2.6,1.29,3.33,1.25,3.2,2.67,6.0
/match/euw/6380984364,Olaf,Cho'Gath,Maokai,Kha'Zix,Jayce,Orianna,Jinx,Zeri,Lulu,Janna,6396.0,3.0,2.0,37 / 23 / 59,23 / 37 / 50,1,1,blue,3.0,3.0,15.0,0.8,4.0,0.8,2.2,3.5,10.0,0.6
/match/euw/6380987833,Poppy,Trundle,Udyr,Master Yi,Syndra,Anivia,Twitch,Xayah,Rakan,Leona,-4554.0,-1.0,-2.0,25 / 33 / 38,33 / 25 / 44,2,0,red,7.0,0.25,1.67,7.0,2.33,5.0,1.17,4.5,1.5,5.0
/match/euw/6380986811,Sion,Sett,Karthus,Viego,Akshan,Jayce,Zeri,Cassiopeia,Thresh,Rakan,2435.0,0.0,-1.0,41 / 36 / 74,36 / 41 / 36,0,2,blue,6.0,1.0,2.57,2.67,3.33,1.5,2.0,1.6,3.67,2.25
/match/euw/6380982012,Olaf,Rumble,Kayn,Hecarim,Kassadin,Zilean,Sivir,Nilah,Rakan,Rell,4298.0,1.0,-2.0,37 / 36 / 62,35 / 37 / 47,2,0,blue,3.5,0.29,6.0,3.67,2.67,9.0,3.0,1.0,3.25,2.5
/match/euw/6380982049,Gwen,Sion,Rengar,Bel'Veth,Katarina,Vex,Aphelios,Zeri,Senna,Blitzcrank,272.0,1.0,1.0,25 / 35 / 35,35 / 25 / 51,1,1,red,1.33,1.4,2.0,4.0,3.5,2.33,1.67,2.5,3.0,4.0
/match/euw/6380981928,Rumble,K'Sante,Kayn,Nidalee,Zoe,Sylas,Xayah,Ezreal,Alistar,Rell,5999.0,2.0,0.0,45 / 29 / 84,29 / 45 / 48,1,1,blue,14.0,1.33,3.25,1.4,5.5,4.0,3.0,2.0,3.67,0.86
/match/euw/6380981826,Warwick,Irelia,Ekko,Kha'Zix,Zed,Pantheon,Ezreal,Xayah,Miss Fortune,Vel'Koz,3866.0,3.0,-2.0,48 / 51 / 42,51 / 48 / 49,1,1,red,3.5,0.8,12.0,3.0,1.75,1.6,3.0,1.14,1.67,1.11
/match/euw/6380976030,Syndra,K'Sante,Rengar,Graves,Quinn,Zoe,Kalista,Zeri,Soraka,Nautilus,1923.0,0.0,3.0,36 / 30 / 66,30 / 36 / 38,1,1,blue,0.67,3.0,1.33,2.5,1.4,1.5,22.0,1.2,20.0,1.38
/match/euw/6380982657,Fiora,Illaoi,Hecarim,Kayn,Master Yi,Ryze,Kai'Sa,Caitlyn,Brand,Karma,-7534.0,-5.0,-3.0,21 / 33 / 28,33 / 21 / 34,0,2,red,2.0,0.75,0.5,1.75,1.0,5.0,2.0,7.0,1.25,6.0
/match/euw/6380979707,Renekton,Irelia,Nocturne,Viego,Kassadin,Lissandra,Sivir,Kai'Sa,Nidalee,Renata Glasc,-9121.0,-2.0,0.0,27 / 45 / 26,45 / 27 / 50,0,2,red,0.4,5.0,8.0,7.0,1.0,1.83,0.33,2.0,0.3,10.0
/match/euw/6380982461,Malphite,Yorick,Gragas,Viego,Yasuo,Varus,Jhin,Teemo,Rakan,Cassiopeia,-1219.0,-1.0,1.0,36 / 17 / 71,17 / 36 / 18,0,2,blue,1.33,5.0,6.0,1.0,0.67,2.5,5.5,1.0,3.25,1.8
/match/euw/6380971828,Ornn,Master Yi,Lee Sin,Nidalee,Azir,Vladimir,Caitlyn,Jinx,Milio,Karma,4402.0,2.0,0.0,40 / 26 / 46,26 / 40 / 16,1,0,blue,1.0,1.25,4.33,1.5,8.0,0.5,2.0,0.75,9.0,1.67
/match/euw/6380967867,Sion,Riven,Bel'Veth,Rammus,Sylas,Akali,Kai'Sa,Ezreal,Alistar,Leona,7874.0,2.0,3.0,45 / 37 / 70,36 / 45 / 57,2,0,blue,4.0,0.6,6.33,1.6,4.0,1.2,2.6,1.6,2.83,1.43
/match/euw/6380965770,Yasuo,Vladimir,Zac,Nocturne,Fizz,Ryze,Karthus,Draven,Karma,Janna,2358.0,2.0,3.0,41 / 33 / 85,32 / 41 / 60,2,0,blue,0.75,6.0,6.0,2.2,3.33,3.0,2.0,1.17,7.5,2.8
/match/euw/6380967676,Kennen,Malphite,Kha'Zix,Viego,Cassiopeia,Vex,Twitch,Jinx,Rakan,Thresh,3240.0,1.0,2.0,35 / 23 / 52,23 / 36 / 40,0,2,blue,9.0,1.25,4.0,1.0,2.5,5.0,2.67,1.0,2.5,1.25
/match/euw/6380962686,Ornn,Shen,Hecarim,Shaco,Karthus,Syndra,Aphelios,Jinx,Nami,Lulu,2240.0,3.0,-2.0,15 / 34 / 18,34 / 15 / 65,1,1,red,5.0,1.75,1.0,13.0,0.75,7.0,1.67,2.0,2.0,2.0
/match/euw/6380955425,Garen,Yorick,Vi,Hecarim,Akali,Talon,Jinx,Cassiopeia,Nami,Twitch,3268.0,1.0,3.0,40 / 23 / 51,23 / 40 / 24,0,2,blue,5.0,1.0,3.0,1.4,2.67,1.14,2.0,1.33,4.5,1.57
/match/euw/6380954092,Fiora,Jayce,Vi,Hecarim,Vex,Syndra,Jinx,Zeri,Soraka,Twitch,6853.0,4.0,0.0,43 / 43 / 46,43 / 43 / 58,1,0,red,0.75,1.0,2.75,1.29,3.2,1.43,6.0,0.67,12.0,1.25
/match/euw/6380958839,Sion,Gnar,Pantheon,Qiyana,Ahri,Vladimir,Varus,Twitch,Amumu,Lulu,-2527.0,-2.0,2.0,23 / 35 / 40,35 / 23 / 61,1,1,red,1.0,1.0,2.0,3.67,1.75,12.0,2.5,1.6,4.0,2.0
/match/euw/6380954036,K'Sante,Zilean,Diana,Shaco,Qiyana,Sylas,Jinx,Kai'Sa,Alistar,Sona,2964.0,2.0,-2.0,31 / 22 / 46,22 / 31 / 38,2,0,blue,3.0,1.5,2.0,4.0,2.0,2.0,2.0,0.67,1.0,4.5
/match/euw/6380957915,Warwick,Fiora,Hecarim,Udyr,Annie,Zoe,Jinx,Xayah,Lulu,Pyke,3193.0,2.0,0.0,38 / 25 / 61,25 / 38 / 28,2,0,blue,1.25,1.67,2.25,3.75,3.25,1.29,1.0,1.2,13.0,2.33
/match/euw/6380949056,Warwick,Gnar,Jarvan IV,Skarner,Akali,Sylas,Kai'Sa,Ashe,Zilean,Thresh,-8501.0,-3.0,-1.0,30 / 46 / 46,46 / 30 / 69,0,2,red,0.67,2.5,1.5,5.0,1.14,1.5,1.2,5.5,2.33,5.33
/match/euw/6380957840,Gwen,Shyvana,Diana,Wukong,Qiyana,Ziggs,Twitch,Xayah,Leona,Nautilus,-785.0,-1.0,-2.0,25 / 34 / 26,34 / 25 / 77,1,1,red,7.0,0.25,3.5,2.67,0.83,3.67,1.5,1.8,1.5,8.0
/match/euw/6380952784,Garen,Tahm Kench,Viego,Bel'Veth,Vladimir,Aurelion Sol,Varus,Caitlyn,Thresh,Lux,6509.0,1.0,0.0,38 / 20 / 45,19 / 38 / 29,1,0,blue,2.67,1.25,10.0,0.5,4.0,2.0,3.0,0.4,6.0,0.0
/match/euw/6380952595,Olaf,Fiora,Kayn,Hecarim,Aurelion Sol,Cassiopeia,Zeri,Xayah,Brand,Rakan,-7068.0,-1.0,0.0,26 / 44 / 34,44 / 26 / 49,0,1,red,0.83,6.5,1.5,4.5,6.0,2.33,2.6,2.8,0.64,3.6
/match/euw/6380950527,Riven,Pantheon,Kha'Zix,Nidalee,Vladimir,Azir,Jinx,Ezreal,Thresh,Karma,-5029.0,-2.0,-1.0,21 / 33 / 26,33 / 21 / 50,1,1,red,5.0,0.17,1.0,7.0,1.0,5.0,0.25,5.0,1.0,10.0
/match/euw/6380947698,Kennen,Nasus,Bel'Veth,Jarvan IV,Ahri,Cassiopeia,Ezreal,Seraphine,Pyke,Senna,6431.0,2.0,1.0,40 / 32 / 50,32 / 40 / 65,1,1,blue,4.0,0.33,1.5,4.0,9.0,0.6,1.0,3.0,6.0,2.67
/match/euw/6380946605,Ornn,Mordekaiser,Maokai,Kha'Zix,Kassadin,Sylas,Jinx,Kai'Sa,Thresh,Nami,-2589.0,-2.0,-3.0,39 / 26 / 29,25 / 39 / 24,0,2,blue,11.0,0.12,2.0,3.5,3.5,2.0,1.0,2.33,0.4,7.0
/match/euw/6380933415,Jax,Kennen,Nidalee,Kha'Zix,Zed,Xerath,Ziggs,Miss Fortune,Senna,Janna,6905.0,4.0,0.0,49 / 36 / 77,36 / 49 / 42,2,0,blue,0.33,4.5,11.0,1.0,4.33,1.4,3.25,0.56,5.67,7.0
